,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,fit_to,gaze,gaze_bias,inv_temp,model_descr,sub_ID,sub_ind
132,69.501,4.759,1.596,1.596,3.229,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.622,-1.029,0.444,1.116,-0.685,-0.319,1.204,-0.135,-1.003,0.024,0.398,2.749,0.682,0.506,-2.841,-0.977,-1.833,joint,0,0.0,0.655,Games,8109,338
134,106.308,-13.645,0.181,0.181,5.739,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-2.885,4.1080000000000005,2.698,2.694,1.0,2.902,-1.3159999999999998,-2.682,1.856,0.927,0.278,0.229,2.42,-1.665,2.616,2.627,3.4560000000000004,joint,0,0.0,0.408,Games,8111,340
135,45.631,16.694000000000006,3.374,3.374,2.224,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.503,7.013,3.673,-5.012,-3.674,11.882,6.9289999999999985,-5.5470000000000015,-10.372,-1.053,-0.892,-4.687,-3.432,-3.475,3.278,-5.528,-3.695,joint,0,0.0,0.331,Games,8112,341
136,2.96,38.03,4.557,4.557,1.142,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.785,5.457000000000002,4.819,-0.768,-3.161,5.1080000000000005,5.638,-2.513,-4.238,4.6930000000000005,3.156,-1.654,-2.923,4.637,3.659,2.647,-4.15,joint,0,0.0,0.419,Games,8113,342
137,50.989,14.015,9.923,9.923,2.418,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,12.582,4.756,19.85,-2.593,-11.318,18.102,14.781,1.565,-18.899,7.688,14.547,3.332,-13.086,10.784,12.672,7.045,-6.142,joint,0,0.0,1.723,Games,8114,343
138,23.327,27.846,0.726,0.726,1.569,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-0.023,8.131,7.2010000000000005,-6.643,-2.141,6.372000000000001,3.285,0.249,-8.43,7.022,7.989,-2.311,-6.7879999999999985,8.401,7.028,-0.099,-7.52,joint,0,0.0,0.234,Games,9001,344
139,25.561,26.729,2.271,2.271,1.625,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.18,1.797,0.672,-2.356,-3.512,4.272,5.2410000000000005,-1.517,-3.326,0.104,-0.252,-2.878,-3.12,-1.519,1.47,-3.1060000000000003,-2.827,joint,0,0.0,0.866,Games,9002,345
140,-22.076,50.547,2.053,2.053,0.772,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.864,5.399,1.778,-5.1160000000000005,-3.293,-4.19,-1.887,0.688,2.762,-6.062,-6.607,-5.768,-6.47,-1.113,-3.755,-5.353,-7.143,joint,0,0.0,1.125,Games,9003,346
141,-53.987,66.503,1.771,1.771,0.469,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,-1.008,14.512,4.5360000000000005,-7.801,-0.606,14.195,12.753,-3.218,-6.345,3.998,3.834,-2.302,-8.923,8.863999999999997,15.614,-4.789,-12.15,joint,0,0.0,0.054000000000000006,Games,9004,347
142,11.84,33.589,6.024,6.024,1.3119999999999998,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,1.881,7.862,9.751,-1.247,-1.114,8.318,11.503,6.2810000000000015,-2.932,10.948,9.32,3.338,-2.024,12.828,8.677,5.5,4.54,joint,0,0.0,2.698,Games,9005,348
143,39.421,19.799,1.269,1.269,2.018,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.066,0.187,-1.6569999999999998,-4.785,-5.183,11.528,1.463,-6.216,-5.0680000000000005,-1.53,7.552,-5.021,-4.494,-1.5530000000000002,-2.8280000000000003,-2.103,-4.404,joint,0,0.0,1.155,Games,9006,349
144,51.911,13.554,1.328,1.328,2.4530000000000003,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,4.096,3.792,6.119,5.024,-10.071,1.009,0.888,-12.122,-5.5760000000000005,6.739,5.142,-1.348,-5.417999999999998,6.305,6.11,0.926,-4.072,joint,0,0.0,0.22,Games,9007,350
145,33.276,22.872,0.74,0.74,1.833,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,2.649,2.97,-0.136,-4.346,-3.125,2.086,2.965,0.789,-2.615,-4.325,-3.757,-4.444,-6.353,2.112,-2.458,-4.7410000000000005,-4.2810000000000015,joint,0,0.0,0.505,Games,9008,351
146,-19.991,49.505,6.7570000000000014,6.7570000000000014,0.797,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,5.095,14.577,1.418,-4.64,-3.483,4.665,4.375,-1.101,-2.504,1.278,-0.805,-5.442,-5.755,1.615,0.8690000000000001,-0.631,-4.745,joint,0,0.0,3.37,Games,9009,352
147,57.168,10.925999999999998,0.654,0.654,2.6630000000000003,0,,0,11111111111111111,131071,SSE,Coop_S0T5_S0T8_S0T12_S0T15_S3T5_S3T8_S3T12_S3T15_S7T5_S7T8_S7T12_S7T15_S10T5_S10T8_S10T12_S10T15,3.423,14.871,1.534,-2.327,-3.823,11.655,8.129,-0.031,-2.342,0.047,-2.175,-3.932,-3.556,-0.259,-1.862,-3.804,-3.515,joint,0,0.0,0.961,Games,9010,353
