,choice,cost,player_type,score,trial,work_confidence,block,pay_inspect,batch,subID,mode,psiturk_status,data_status,bonus,choice_num
19,not inspect,20,pess,40,4,60.0,1,5,batch7,8064,live,4,complete,0.62,0
20,not inspect,18,pess,40,5,60.0,1,5,batch7,8064,live,4,complete,0.62,0
21,not inspect,17,pess,40,6,60.0,1,5,batch7,8064,live,4,complete,0.62,0
22,not inspect,16,pess,40,7,60.0,1,5,batch7,8064,live,4,complete,0.62,0
23,inspect,15,pess,25,8,60.0,1,5,batch7,8064,live,4,complete,0.62,1
24,not inspect,16,pess,40,9,60.0,1,5,batch7,8064,live,4,complete,0.62,0
25,inspect,15,pess,25,10,,1,5,batch7,8064,live,4,complete,0.62,1
26,not inspect,16,pess,40,11,,1,5,batch7,8064,live,4,complete,0.62,0
27,inspect,15,pess,25,12,,1,5,batch7,8064,live,4,complete,0.62,1
28,not inspect,16,pess,40,13,,1,5,batch7,8064,live,4,complete,0.62,0
29,inspect,15,pess,25,14,,1,5,batch7,8064,live,4,complete,0.62,1
0,inspect,15,pess,25,0,50.0,0,8,batch7,8067,live,4,complete,0.54,1
1,not inspect,25,pess,40,1,50.0,0,8,batch7,8067,live,4,complete,0.54,0
2,not inspect,15,pess,40,2,50.0,0,8,batch7,8067,live,4,complete,0.54,0
3,inspect,5,pess,35,3,50.0,0,8,batch7,8067,live,4,complete,0.54,1
4,not inspect,15,pess,40,4,50.0,0,8,batch7,8067,live,4,complete,0.54,0
5,inspect,10,pess,30,5,50.0,0,8,batch7,8067,live,4,complete,0.54,1
6,inspect,13,pess,27,6,50.0,0,8,batch7,8067,live,4,complete,0.54,1
7,not inspect,14,pess,40,7,50.0,0,8,batch7,8067,live,4,complete,0.54,0
8,inspect,13,pess,27,8,50.0,0,8,batch7,8067,live,4,complete,0.54,1
9,not inspect,14,pess,40,9,50.0,0,8,batch7,8067,live,4,complete,0.54,0
10,not inspect,13,pess,40,10,,0,8,batch7,8067,live,4,complete,0.54,0
11,inspect,12,pess,28,11,,0,8,batch7,8067,live,4,complete,0.54,1
12,not inspect,13,pess,40,12,,0,8,batch7,8067,live,4,complete,0.54,0
13,inspect,12,pess,28,13,,0,8,batch7,8067,live,4,complete,0.54,1
14,not inspect,13,pess,40,14,,0,8,batch7,8067,live,4,complete,0.54,0
15,inspect,15,opt,15,0,50.0,1,8,batch7,8067,live,4,complete,0.54,1
16,not inspect,25,opt,0,1,50.0,1,8,batch7,8067,live,4,complete,0.54,0
17,inspect,15,opt,15,2,50.0,1,8,batch7,8067,live,4,complete,0.54,1
18,inspect,25,opt,5,3,50.0,1,8,batch7,8067,live,4,complete,0.54,1
19,not inspect,30,opt,0,4,50.0,1,8,batch7,8067,live,4,complete,0.54,0
20,not inspect,28,opt,0,5,50.0,1,8,batch7,8067,live,4,complete,0.54,0
21,not inspect,27,opt,0,6,50.0,1,8,batch7,8067,live,4,complete,0.54,0
22,not inspect,26,opt,0,7,50.0,1,8,batch7,8067,live,4,complete,0.54,0
23,not inspect,25,opt,0,8,50.0,1,8,batch7,8067,live,4,complete,0.54,0
24,not inspect,24,opt,0,9,50.0,1,8,batch7,8067,live,4,complete,0.54,0
25,not inspect,23,opt,0,10,,1,8,batch7,8067,live,4,complete,0.54,0
26,inspect,22,opt,8,11,,1,8,batch7,8067,live,4,complete,0.54,1
27,not inspect,23,opt,0,12,,1,8,batch7,8067,live,4,complete,0.54,0
28,inspect,22,opt,8,13,,1,8,batch7,8067,live,4,complete,0.54,1
29,not inspect,23,opt,0,14,,1,8,batch7,8067,live,4,complete,0.54,0
0,inspect,15,opt,15,0,50.0,0,10,batch7,8069,live,4,complete,0.29,1
1,not inspect,25,opt,0,1,50.0,0,10,batch7,8069,live,4,complete,0.29,0
2,inspect,15,opt,15,2,50.0,0,10,batch7,8069,live,4,complete,0.29,1
3,not inspect,25,opt,0,3,50.0,0,10,batch7,8069,live,4,complete,0.29,0
4,not inspect,20,opt,0,4,50.0,0,10,batch7,8069,live,4,complete,0.29,0
5,inspect,18,opt,12,5,50.0,0,10,batch7,8069,live,4,complete,0.29,1
6,inspect,19,opt,11,6,50.0,0,10,batch7,8069,live,4,complete,0.29,1
7,not inspect,20,opt,0,7,50.0,0,10,batch7,8069,live,4,complete,0.29,0
8,inspect,19,opt,11,8,50.0,0,10,batch7,8069,live,4,complete,0.29,1
9,inspect,20,opt,10,9,50.0,0,10,batch7,8069,live,4,complete,0.29,1
10,inspect,21,opt,9,10,,0,10,batch7,8069,live,4,complete,0.29,1
11,inspect,22,opt,8,11,,0,10,batch7,8069,live,4,complete,0.29,1
12,not inspect,23,opt,0,12,,0,10,batch7,8069,live,4,complete,0.29,0
13,inspect,22,opt,8,13,,0,10,batch7,8069,live,4,complete,0.29,1
14,not inspect,23,opt,0,14,,0,10,batch7,8069,live,4,complete,0.29,0
15,not inspect,15,pess,40,0,60.0,1,10,batch7,8069,live,4,complete,0.29,0
16,not inspect,5,pess,40,1,60.0,1,10,batch7,8069,live,4,complete,0.29,0
17,not inspect,0,pess,40,2,60.0,1,10,batch7,8069,live,4,complete,0.29,0
18,not inspect,0,pess,40,3,60.0,1,10,batch7,8069,live,4,complete,0.29,0
19,inspect,0,pess,40,4,60.0,1,10,batch7,8069,live,4,complete,0.29,1
20,inspect,10,pess,30,5,60.0,1,10,batch7,8069,live,4,complete,0.29,1
21,inspect,20,pess,20,6,60.0,1,10,batch7,8069,live,4,complete,0.29,1
22,not inspect,30,pess,40,7,60.0,1,10,batch7,8069,live,4,complete,0.29,0
23,not inspect,20,pess,40,8,60.0,1,10,batch7,8069,live,4,complete,0.29,0
24,inspect,15,pess,25,9,60.0,1,10,batch7,8069,live,4,complete,0.29,1
25,inspect,18,pess,22,10,,1,10,batch7,8069,live,4,complete,0.29,1
26,inspect,19,pess,21,11,,1,10,batch7,8069,live,4,complete,0.29,1
27,not inspect,20,pess,40,12,,1,10,batch7,8069,live,4,complete,0.29,0
28,inspect,19,pess,21,13,,1,10,batch7,8069,live,4,complete,0.29,1
29,inspect,20,pess,20,14,,1,10,batch7,8069,live,4,complete,0.29,1
0,inspect,15,pess,25,0,50.0,0,20,batch7,8071,live,4,complete,0.29,1
1,not inspect,25,pess,40,1,50.0,0,20,batch7,8071,live,4,complete,0.29,0
2,inspect,15,pess,25,2,50.0,0,20,batch7,8071,live,4,complete,0.29,1
3,not inspect,25,pess,40,3,50.0,0,20,batch7,8071,live,4,complete,0.29,0
4,not inspect,20,pess,40,4,50.0,0,20,batch7,8071,live,4,complete,0.29,0
5,inspect,18,pess,22,5,50.0,0,20,batch7,8071,live,4,complete,0.29,1
6,not inspect,19,pess,40,6,50.0,0,20,batch7,8071,live,4,complete,0.29,0
7,not inspect,18,pess,40,7,50.0,0,20,batch7,8071,live,4,complete,0.29,0
8,not inspect,17,pess,40,8,50.0,0,20,batch7,8071,live,4,complete,0.29,0
9,not inspect,16,pess,40,9,50.0,0,20,batch7,8071,live,4,complete,0.29,0
10,inspect,15,pess,25,10,,0,20,batch7,8071,live,4,complete,0.29,1
11,not inspect,16,pess,40,11,,0,20,batch7,8071,live,4,complete,0.29,0
12,inspect,15,pess,25,12,,0,20,batch7,8071,live,4,complete,0.29,1
13,not inspect,16,pess,40,13,,0,20,batch7,8071,live,4,complete,0.29,0
14,inspect,15,pess,25,14,,0,20,batch7,8071,live,4,complete,0.29,1
15,inspect,15,opt,15,0,50.0,1,19,batch7,8071,live,4,complete,0.29,1
16,not inspect,25,opt,0,1,50.0,1,19,batch7,8071,live,4,complete,0.29,0
17,inspect,15,opt,15,2,50.0,1,19,batch7,8071,live,4,complete,0.29,1
18,inspect,25,opt,5,3,50.0,1,19,batch7,8071,live,4,complete,0.29,1
19,not inspect,30,opt,0,4,50.0,1,19,batch7,8071,live,4,complete,0.29,0
20,not inspect,28,opt,0,5,50.0,1,19,batch7,8071,live,4,complete,0.29,0
21,not inspect,27,opt,0,6,50.0,1,19,batch7,8071,live,4,complete,0.29,0
22,not inspect,26,opt,0,7,50.0,1,19,batch7,8071,live,4,complete,0.29,0
23,not inspect,25,opt,0,8,50.0,1,19,batch7,8071,live,4,complete,0.29,0
24,not inspect,24,opt,0,9,50.0,1,19,batch7,8071,live,4,complete,0.29,0
25,not inspect,23,opt,0,10,,1,19,batch7,8071,live,4,complete,0.29,0
26,not inspect,22,opt,0,11,,1,19,batch7,8071,live,4,complete,0.29,0
27,not inspect,21,opt,0,12,,1,19,batch7,8071,live,4,complete,0.29,0
28,inspect,20,opt,10,13,,1,19,batch7,8071,live,4,complete,0.29,1
29,not inspect,21,opt,0,14,,1,19,batch7,8071,live,4,complete,0.29,0
0,not inspect,15,opt,0,0,80.0,0,3,batch7,8073,live,4,complete,0.21,0
1,not inspect,5,opt,0,1,80.0,0,3,batch7,8073,live,4,complete,0.21,0
2,inspect,0,opt,30,2,80.0,0,3,batch7,8073,live,4,complete,0.21,1
3,not inspect,10,opt,0,3,80.0,0,3,batch7,8073,live,4,complete,0.21,0
4,inspect,0,opt,30,4,80.0,0,3,batch7,8073,live,4,complete,0.21,1
5,inspect,5,opt,25,5,80.0,0,3,batch7,8073,live,4,complete,0.21,1
6,not inspect,8,opt,0,6,80.0,0,3,batch7,8073,live,4,complete,0.21,0
7,not inspect,7,opt,0,7,80.0,0,3,batch7,8073,live,4,complete,0.21,0
8,not inspect,6,opt,0,8,80.0,0,3,batch7,8073,live,4,complete,0.21,0
9,not inspect,5,opt,0,9,80.0,0,3,batch7,8073,live,4,complete,0.21,0
10,not inspect,4,opt,0,10,,0,3,batch7,8073,live,4,complete,0.21,0
11,not inspect,3,opt,0,11,,0,3,batch7,8073,live,4,complete,0.21,0
12,not inspect,2,opt,0,12,,0,3,batch7,8073,live,4,complete,0.21,0
13,inspect,1,opt,29,13,,0,3,batch7,8073,live,4,complete,0.21,1
14,inspect,2,opt,28,14,,0,3,batch7,8073,live,4,complete,0.21,1
15,not inspect,15,pess,40,0,40.0,1,3,batch7,8073,live,4,complete,0.21,0
16,not inspect,5,pess,40,1,40.0,1,3,batch7,8073,live,4,complete,0.21,0
17,inspect,0,pess,40,2,40.0,1,3,batch7,8073,live,4,complete,0.21,1
18,not inspect,10,pess,40,3,40.0,1,3,batch7,8073,live,4,complete,0.21,0
19,not inspect,0,pess,40,4,40.0,1,3,batch7,8073,live,4,complete,0.21,0
20,not inspect,0,pess,40,5,40.0,1,3,batch7,8073,live,4,complete,0.21,0
21,not inspect,0,pess,40,6,40.0,1,3,batch7,8073,live,4,complete,0.21,0
22,not inspect,0,pess,40,7,40.0,1,3,batch7,8073,live,4,complete,0.21,0
23,not inspect,0,pess,40,8,40.0,1,3,batch7,8073,live,4,complete,0.21,0
24,not inspect,0,pess,40,9,40.0,1,3,batch7,8073,live,4,complete,0.21,0
25,not inspect,0,pess,40,10,,1,3,batch7,8073,live,4,complete,0.21,0
26,not inspect,0,pess,40,11,,1,3,batch7,8073,live,4,complete,0.21,0
27,not inspect,0,pess,40,12,,1,3,batch7,8073,live,4,complete,0.21,0
28,not inspect,0,pess,40,13,,1,3,batch7,8073,live,4,complete,0.21,0
29,not inspect,0,pess,40,14,,1,3,batch7,8073,live,4,complete,0.21,0
0,not inspect,15,pess,40,0,75.0,0,10,batch7,8076,live,4,complete,0.22,0
1,inspect,5,pess,35,1,75.0,0,10,batch7,8076,live,4,complete,0.22,1
2,not inspect,15,pess,40,2,75.0,0,10,batch7,8076,live,4,complete,0.22,0
3,inspect,5,pess,35,3,75.0,0,10,batch7,8076,live,4,complete,0.22,1
4,inspect,10,pess,30,4,75.0,0,10,batch7,8076,live,4,complete,0.22,1
5,not inspect,13,pess,40,5,75.0,0,10,batch7,8076,live,4,complete,0.22,0
6,not inspect,12,pess,40,6,75.0,0,10,batch7,8076,live,4,complete,0.22,0
7,not inspect,11,pess,40,7,75.0,0,10,batch7,8076,live,4,complete,0.22,0
8,inspect,10,pess,30,8,75.0,0,10,batch7,8076,live,4,complete,0.22,1
9,not inspect,11,pess,40,9,75.0,0,10,batch7,8076,live,4,complete,0.22,0
10,not inspect,10,pess,40,10,,0,10,batch7,8076,live,4,complete,0.22,0
11,inspect,9,pess,31,11,,0,10,batch7,8076,live,4,complete,0.22,1
12,not inspect,10,pess,40,12,,0,10,batch7,8076,live,4,complete,0.22,0
13,inspect,9,pess,31,13,,0,10,batch7,8076,live,4,complete,0.22,1
14,not inspect,10,pess,40,14,,0,10,batch7,8076,live,4,complete,0.22,0
15,not inspect,15,opt,0,0,60.0,1,9,batch7,8076,live,4,complete,0.22,0
16,inspect,5,opt,25,1,60.0,1,9,batch7,8076,live,4,complete,0.22,1
17,not inspect,15,opt,0,2,60.0,1,9,batch7,8076,live,4,complete,0.22,0
18,inspect,5,opt,25,3,60.0,1,9,batch7,8076,live,4,complete,0.22,1
19,not inspect,10,opt,0,4,60.0,1,9,batch7,8076,live,4,complete,0.22,0
20,inspect,8,opt,22,5,60.0,1,9,batch7,8076,live,4,complete,0.22,1
21,inspect,9,opt,21,6,60.0,1,9,batch7,8076,live,4,complete,0.22,1
22,inspect,10,opt,20,7,60.0,1,9,batch7,8076,live,4,complete,0.22,1
23,inspect,11,opt,19,8,60.0,1,9,batch7,8076,live,4,complete,0.22,1
24,inspect,12,opt,18,9,60.0,1,9,batch7,8076,live,4,complete,0.22,1
25,inspect,13,opt,17,10,,1,9,batch7,8076,live,4,complete,0.22,1
26,not inspect,14,opt,0,11,,1,9,batch7,8076,live,4,complete,0.22,0
27,not inspect,13,opt,0,12,,1,9,batch7,8076,live,4,complete,0.22,0
28,not inspect,12,opt,0,13,,1,9,batch7,8076,live,4,complete,0.22,0
29,not inspect,11,opt,0,14,,1,9,batch7,8076,live,4,complete,0.22,0
0,inspect,15,opt,15,0,20.0,0,10,batch7,8078,live,4,complete,0.21,1
1,inspect,25,opt,5,1,20.0,0,10,batch7,8078,live,4,complete,0.21,1
2,inspect,30,opt,0,2,20.0,0,10,batch7,8078,live,4,complete,0.21,1
3,inspect,30,opt,0,3,20.0,0,10,batch7,8078,live,4,complete,0.21,1
4,inspect,30,opt,0,4,20.0,0,10,batch7,8078,live,4,complete,0.21,1
5,inspect,30,opt,0,5,20.0,0,10,batch7,8078,live,4,complete,0.21,1
6,inspect,30,opt,0,6,20.0,0,10,batch7,8078,live,4,complete,0.21,1
7,not inspect,30,opt,0,7,20.0,0,10,batch7,8078,live,4,complete,0.21,0
8,not inspect,20,opt,0,8,20.0,0,10,batch7,8078,live,4,complete,0.21,0
9,inspect,10,opt,20,9,20.0,0,10,batch7,8078,live,4,complete,0.21,1
10,not inspect,20,opt,0,10,,0,10,batch7,8078,live,4,complete,0.21,0
11,inspect,15,opt,15,11,,0,10,batch7,8078,live,4,complete,0.21,1
12,not inspect,18,opt,0,12,,0,10,batch7,8078,live,4,complete,0.21,0
13,inspect,17,opt,13,13,,0,10,batch7,8078,live,4,complete,0.21,1
14,not inspect,18,opt,0,14,,0,10,batch7,8078,live,4,complete,0.21,0
15,inspect,15,pess,25,0,20.0,1,10,batch7,8078,live,4,complete,0.21,1
16,inspect,25,pess,15,1,20.0,1,10,batch7,8078,live,4,complete,0.21,1
17,not inspect,30,pess,40,2,20.0,1,10,batch7,8078,live,4,complete,0.21,0
18,not inspect,20,pess,40,3,20.0,1,10,batch7,8078,live,4,complete,0.21,0
19,inspect,10,pess,30,4,20.0,1,10,batch7,8078,live,4,complete,0.21,1
20,not inspect,20,pess,40,5,20.0,1,10,batch7,8078,live,4,complete,0.21,0
21,inspect,15,pess,25,6,20.0,1,10,batch7,8078,live,4,complete,0.21,1
22,inspect,18,pess,22,7,20.0,1,10,batch7,8078,live,4,complete,0.21,1
23,not inspect,19,pess,40,8,20.0,1,10,batch7,8078,live,4,complete,0.21,0
24,not inspect,18,pess,40,9,20.0,1,10,batch7,8078,live,4,complete,0.21,0
25,inspect,17,pess,23,10,,1,10,batch7,8078,live,4,complete,0.21,1
26,inspect,18,pess,22,11,,1,10,batch7,8078,live,4,complete,0.21,1
27,not inspect,19,pess,40,12,,1,10,batch7,8078,live,4,complete,0.21,0
28,inspect,18,pess,22,13,,1,10,batch7,8078,live,4,complete,0.21,1
29,inspect,19,pess,21,14,,1,10,batch7,8078,live,4,complete,0.21,1
0,not inspect,15,opt,0,0,60.0,0,5,batch7,8080,live,4,complete,0.43,0
1,inspect,5,opt,25,1,60.0,0,5,batch7,8080,live,4,complete,0.43,1
2,not inspect,15,opt,0,2,60.0,0,5,batch7,8080,live,4,complete,0.43,0
3,inspect,5,opt,25,3,60.0,0,5,batch7,8080,live,4,complete,0.43,1
4,not inspect,10,opt,0,4,60.0,0,5,batch7,8080,live,4,complete,0.43,0
5,not inspect,8,opt,0,5,60.0,0,5,batch7,8080,live,4,complete,0.43,0
6,inspect,7,opt,23,6,60.0,0,5,batch7,8080,live,4,complete,0.43,1
7,not inspect,8,opt,0,7,60.0,0,5,batch7,8080,live,4,complete,0.43,0
8,not inspect,7,opt,0,8,60.0,0,5,batch7,8080,live,4,complete,0.43,0
9,inspect,6,opt,24,9,60.0,0,5,batch7,8080,live,4,complete,0.43,1
10,inspect,7,opt,23,10,,0,5,batch7,8080,live,4,complete,0.43,1
11,not inspect,8,opt,0,11,,0,5,batch7,8080,live,4,complete,0.43,0
12,inspect,7,opt,23,12,,0,5,batch7,8080,live,4,complete,0.43,1
13,not inspect,8,opt,0,13,,0,5,batch7,8080,live,4,complete,0.43,0
14,inspect,7,opt,23,14,,0,5,batch7,8080,live,4,complete,0.43,1
15,not inspect,15,pess,40,0,75.0,1,3,batch7,8080,live,4,complete,0.43,0
16,inspect,5,pess,35,1,75.0,1,3,batch7,8080,live,4,complete,0.43,1
17,not inspect,15,pess,40,2,75.0,1,3,batch7,8080,live,4,complete,0.43,0
18,inspect,5,pess,35,3,75.0,1,3,batch7,8080,live,4,complete,0.43,1
19,not inspect,10,pess,40,4,75.0,1,3,batch7,8080,live,4,complete,0.43,0
20,not inspect,8,pess,40,5,75.0,1,3,batch7,8080,live,4,complete,0.43,0
21,not inspect,7,pess,40,6,75.0,1,3,batch7,8080,live,4,complete,0.43,0
22,not inspect,6,pess,40,7,75.0,1,3,batch7,8080,live,4,complete,0.43,0
23,inspect,5,pess,35,8,75.0,1,3,batch7,8080,live,4,complete,0.43,1
24,not inspect,6,pess,40,9,75.0,1,3,batch7,8080,live,4,complete,0.43,0
25,inspect,5,pess,35,10,,1,3,batch7,8080,live,4,complete,0.43,1
26,not inspect,6,pess,40,11,,1,3,batch7,8080,live,4,complete,0.43,0
27,inspect,5,pess,35,12,,1,3,batch7,8080,live,4,complete,0.43,1
28,not inspect,6,pess,40,13,,1,3,batch7,8080,live,4,complete,0.43,0
29,inspect,5,pess,35,14,,1,3,batch7,8080,live,4,complete,0.43,1
0,inspect,15,opt,15,0,50.0,0,15,batch8,9005,live,4,complete,0.66,1
1,not inspect,25,opt,0,1,50.0,0,15,batch8,9005,live,4,complete,0.66,0
2,inspect,15,opt,15,2,50.0,0,15,batch8,9005,live,4,complete,0.66,1
3,not inspect,25,opt,0,3,50.0,0,15,batch8,9005,live,4,complete,0.66,0
4,inspect,20,opt,10,4,50.0,0,15,batch8,9005,live,4,complete,0.66,1
5,not inspect,23,opt,0,5,50.0,0,15,batch8,9005,live,4,complete,0.66,0
6,not inspect,22,opt,0,6,50.0,0,15,batch8,9005,live,4,complete,0.66,0
7,not inspect,21,opt,0,7,50.0,0,15,batch8,9005,live,4,complete,0.66,0
8,inspect,20,opt,10,8,50.0,0,15,batch8,9005,live,4,complete,0.66,1
9,not inspect,21,opt,0,9,50.0,0,15,batch8,9005,live,4,complete,0.66,0
10,inspect,20,opt,10,10,,0,15,batch8,9005,live,4,complete,0.66,1
11,not inspect,21,opt,0,11,,0,15,batch8,9005,live,4,complete,0.66,0
12,inspect,20,opt,10,12,,0,15,batch8,9005,live,4,complete,0.66,1
13,not inspect,21,opt,0,13,,0,15,batch8,9005,live,4,complete,0.66,0
14,inspect,20,opt,10,14,,0,15,batch8,9005,live,4,complete,0.66,1
15,inspect,15,pess,25,0,20.0,1,15,batch8,9005,live,4,complete,0.66,1
16,inspect,25,pess,15,1,20.0,1,15,batch8,9005,live,4,complete,0.66,1
17,not inspect,30,pess,40,2,20.0,1,15,batch8,9005,live,4,complete,0.66,0
18,inspect,20,pess,20,3,20.0,1,15,batch8,9005,live,4,complete,0.66,1
19,not inspect,30,pess,40,4,20.0,1,15,batch8,9005,live,4,complete,0.66,0
20,inspect,25,pess,15,5,20.0,1,15,batch8,9005,live,4,complete,0.66,1
21,inspect,28,pess,12,6,20.0,1,15,batch8,9005,live,4,complete,0.66,1
22,inspect,29,pess,11,7,20.0,1,15,batch8,9005,live,4,complete,0.66,1
23,not inspect,30,pess,40,8,20.0,1,15,batch8,9005,live,4,complete,0.66,0
24,not inspect,29,pess,40,9,20.0,1,15,batch8,9005,live,4,complete,0.66,0
25,not inspect,28,pess,40,10,,1,15,batch8,9005,live,4,complete,0.66,0
26,not inspect,27,pess,40,11,,1,15,batch8,9005,live,4,complete,0.66,0
27,not inspect,26,pess,40,12,,1,15,batch8,9005,live,4,complete,0.66,0
28,inspect,25,pess,15,13,,1,15,batch8,9005,live,4,complete,0.66,1
29,not inspect,26,pess,40,14,,1,15,batch8,9005,live,4,complete,0.66,0
0,not inspect,15,pess,40,0,50.0,0,5,batch8,9007,live,4,complete,0.62,0
1,inspect,5,pess,35,1,50.0,0,5,batch8,9007,live,4,complete,0.62,1
2,not inspect,15,pess,40,2,50.0,0,5,batch8,9007,live,4,complete,0.62,0
3,inspect,5,pess,35,3,50.0,0,5,batch8,9007,live,4,complete,0.62,1
4,not inspect,10,pess,40,4,50.0,0,5,batch8,9007,live,4,complete,0.62,0
5,not inspect,8,pess,40,5,50.0,0,5,batch8,9007,live,4,complete,0.62,0
6,not inspect,7,pess,40,6,50.0,0,5,batch8,9007,live,4,complete,0.62,0
7,inspect,6,pess,34,7,50.0,0,5,batch8,9007,live,4,complete,0.62,1
8,not inspect,7,pess,40,8,50.0,0,5,batch8,9007,live,4,complete,0.62,0
9,inspect,6,pess,34,9,50.0,0,5,batch8,9007,live,4,complete,0.62,1
10,not inspect,7,pess,40,10,,0,5,batch8,9007,live,4,complete,0.62,0
11,inspect,6,pess,34,11,,0,5,batch8,9007,live,4,complete,0.62,1
12,not inspect,7,pess,40,12,,0,5,batch8,9007,live,4,complete,0.62,0
13,not inspect,6,pess,40,13,,0,5,batch8,9007,live,4,complete,0.62,0
14,not inspect,5,pess,40,14,,0,5,batch8,9007,live,4,complete,0.62,0
15,not inspect,15,opt,0,0,10.0,1,5,batch8,9007,live,4,complete,0.62,0
16,inspect,5,opt,25,1,10.0,1,5,batch8,9007,live,4,complete,0.62,1
17,not inspect,15,opt,0,2,10.0,1,5,batch8,9007,live,4,complete,0.62,0
18,inspect,5,opt,25,3,10.0,1,5,batch8,9007,live,4,complete,0.62,1
19,not inspect,10,opt,0,4,10.0,1,5,batch8,9007,live,4,complete,0.62,0
20,not inspect,8,opt,0,5,10.0,1,5,batch8,9007,live,4,complete,0.62,0
21,inspect,7,opt,23,6,10.0,1,5,batch8,9007,live,4,complete,0.62,1
22,inspect,8,opt,22,7,10.0,1,5,batch8,9007,live,4,complete,0.62,1
23,inspect,9,opt,21,8,10.0,1,5,batch8,9007,live,4,complete,0.62,1
24,not inspect,10,opt,0,9,10.0,1,5,batch8,9007,live,4,complete,0.62,0
25,inspect,9,opt,21,10,,1,5,batch8,9007,live,4,complete,0.62,1
26,inspect,10,opt,20,11,,1,5,batch8,9007,live,4,complete,0.62,1
27,inspect,11,opt,19,12,,1,5,batch8,9007,live,4,complete,0.62,1
28,not inspect,12,opt,0,13,,1,5,batch8,9007,live,4,complete,0.62,0
29,not inspect,11,opt,0,14,,1,5,batch8,9007,live,4,complete,0.62,0
0,not inspect,15,pess,40,0,90.0,0,3,batch8,9009,live,4,complete,0.29,0
1,not inspect,5,pess,40,1,90.0,0,3,batch8,9009,live,4,complete,0.29,0
2,inspect,0,pess,40,2,90.0,0,3,batch8,9009,live,4,complete,0.29,1
3,not inspect,10,pess,40,3,90.0,0,3,batch8,9009,live,4,complete,0.29,0
4,inspect,0,pess,40,4,90.0,0,3,batch8,9009,live,4,complete,0.29,1
5,not inspect,5,pess,40,5,90.0,0,3,batch8,9009,live,4,complete,0.29,0
6,inspect,3,pess,37,6,90.0,0,3,batch8,9009,live,4,complete,0.29,1
7,not inspect,4,pess,40,7,90.0,0,3,batch8,9009,live,4,complete,0.29,0
8,inspect,3,pess,37,8,90.0,0,3,batch8,9009,live,4,complete,0.29,1
9,not inspect,4,pess,40,9,90.0,0,3,batch8,9009,live,4,complete,0.29,0
10,inspect,3,pess,37,10,,0,3,batch8,9009,live,4,complete,0.29,1
11,not inspect,4,pess,40,11,,0,3,batch8,9009,live,4,complete,0.29,0
12,inspect,3,pess,37,12,,0,3,batch8,9009,live,4,complete,0.29,1
13,not inspect,4,pess,40,13,,0,3,batch8,9009,live,4,complete,0.29,0
14,not inspect,3,pess,40,14,,0,3,batch8,9009,live,4,complete,0.29,0
15,not inspect,15,opt,0,0,90.0,1,0,batch8,9009,live,4,complete,0.29,0
16,not inspect,5,opt,0,1,90.0,1,0,batch8,9009,live,4,complete,0.29,0
17,inspect,0,opt,30,2,90.0,1,0,batch8,9009,live,4,complete,0.29,1
18,not inspect,10,opt,0,3,90.0,1,0,batch8,9009,live,4,complete,0.29,0
19,inspect,0,opt,30,4,90.0,1,0,batch8,9009,live,4,complete,0.29,1
20,not inspect,5,opt,0,5,90.0,1,0,batch8,9009,live,4,complete,0.29,0
21,not inspect,3,opt,0,6,90.0,1,0,batch8,9009,live,4,complete,0.29,0
22,not inspect,2,opt,0,7,90.0,1,0,batch8,9009,live,4,complete,0.29,0
23,not inspect,1,opt,0,8,90.0,1,0,batch8,9009,live,4,complete,0.29,0
24,inspect,0,opt,30,9,90.0,1,0,batch8,9009,live,4,complete,0.29,1
25,not inspect,1,opt,0,10,,1,0,batch8,9009,live,4,complete,0.29,0
26,inspect,0,opt,30,11,,1,0,batch8,9009,live,4,complete,0.29,1
27,not inspect,1,opt,0,12,,1,0,batch8,9009,live,4,complete,0.29,0
28,inspect,0,opt,30,13,,1,0,batch8,9009,live,4,complete,0.29,1
29,not inspect,1,opt,0,14,,1,0,batch8,9009,live,4,complete,0.29,0
0,not inspect,15,opt,0,0,50.0,0,10,batch8,9010,live,4,complete,0.31,0
1,inspect,5,opt,25,1,50.0,0,10,batch8,9010,live,4,complete,0.31,1
2,inspect,15,opt,15,2,50.0,0,10,batch8,9010,live,4,complete,0.31,1
3,inspect,25,opt,5,3,50.0,0,10,batch8,9010,live,4,complete,0.31,1
4,inspect,30,opt,0,4,50.0,0,10,batch8,9010,live,4,complete,0.31,1
5,inspect,30,opt,0,5,50.0,0,10,batch8,9010,live,4,complete,0.31,1
6,not inspect,30,opt,0,6,50.0,0,10,batch8,9010,live,4,complete,0.31,0
7,inspect,20,opt,10,7,50.0,0,10,batch8,9010,live,4,complete,0.31,1
8,not inspect,25,opt,0,8,50.0,0,10,batch8,9010,live,4,complete,0.31,0
9,not inspect,23,opt,0,9,50.0,0,10,batch8,9010,live,4,complete,0.31,0
10,not inspect,22,opt,0,10,,0,10,batch8,9010,live,4,complete,0.31,0
11,inspect,21,opt,9,11,,0,10,batch8,9010,live,4,complete,0.31,1
12,inspect,22,opt,8,12,,0,10,batch8,9010,live,4,complete,0.31,1
13,inspect,23,opt,7,13,,0,10,batch8,9010,live,4,complete,0.31,1
14,inspect,24,opt,6,14,,0,10,batch8,9010,live,4,complete,0.31,1
15,inspect,15,pess,25,0,0.0,1,0,batch8,9010,live,4,complete,0.31,1
