sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,cost_type,SSE,LL,BIC,model_type,features
107,2142,joint,11,1011,Coop_Risk_Nash,0,0,0,0.629,0.629,0.08800000000000001,0.0,3.4189999999999996,-4.577,6.452000000000001,,SSE,4.52,-6.001,32.797,FeatureRL,CoGrRiNa
107,2142,joint,12,1100,Coop_Greed,0,0,0,0.38799999999999996,0.38799999999999996,0.298,0.0,1.148,2.148,,,SSE,3.5639999999999996,1.599,13.437999999999999,FeatureRL,CoGrRiNa
107,2142,joint,13,1101,Coop_Greed_Nash,0,0,0,0.363,0.363,0.249,0.0,1.426,2.929,-0.8390000000000001,,SSE,3.4989999999999997,2.191,16.413,FeatureRL,CoGrRiNa
107,2142,joint,14,1110,Coop_Greed_Risk,0,0,0,0.488,0.488,0.21,0.0,1.675,3.138,-0.606,,SSE,3.3819999999999997,3.273,14.248,FeatureRL,CoGrRiNa
107,2142,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.424,0.424,0.172,0.0,2.004,3.9,-0.541,-0.40399999999999997,SSE,3.452,2.623,19.707,FeatureRL,CoGrRiNa
108,2143,joint,1,0001,Nash,0,0,0,0.682,0.682,0.321,0.0,2.242,,,,SSE,5.221,-10.615,33.707,FeatureRL,CoGrRiNa
108,2143,joint,2,0010,Risk,0,0,0,0.01,0.01,0.011000000000000001,0.0,-19.935,,,,SSE,6.084,-15.512,43.5,FeatureRL,CoGrRiNa
108,2143,joint,3,0011,Risk_Nash,0,0,0,0.086,0.086,0.268,0.0,-3.202,4.224,,,SSE,4.396,-5.111000000000001,26.858,FeatureRL,CoGrRiNa
108,2143,joint,4,0100,Greed,0,0,0,0.526,0.526,0.40700000000000003,0.0,3.284,,,,SSE,2.362,14.772,-17.067,FeatureRL,CoGrRiNa
108,2143,joint,5,0101,Greed_Nash,0,0,0,0.978,0.978,0.17600000000000002,0.0,7.774,-0.293,,,SSE,2.197,17.084,-17.532,FeatureRL,CoGrRiNa
108,2143,joint,6,0110,Greed_Risk,0,0,0,0.382,0.382,0.312,0.0,3.8080000000000003,-1.155,,,SSE,2.615,11.513,-6.391,FeatureRL,CoGrRiNa
108,2143,joint,7,0111,Greed_Risk_Nash,0,0,0,0.32299999999999995,0.32299999999999995,0.306,0.0,3.825,-0.9420000000000001,0.111,,SSE,2.54,12.445,-4.095,FeatureRL,CoGrRiNa
108,2143,joint,8,1000,Coop,0,0,0,4.208,4.208,0.09300000000000001,0.0,2.459,,,,SSE,6.082999999999999,-15.509,43.495,FeatureRL,CoGrRiNa
108,2143,joint,9,1001,Coop_Nash,0,0,0,0.547,0.547,0.45799999999999996,0.0,0.442,1.585,,,SSE,5.043,-9.51,35.655,FeatureRL,CoGrRiNa
108,2143,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.011000000000000001,0.0,12.244000000000002,-19.73,,,SSE,6.015,-15.151,46.937,FeatureRL,CoGrRiNa
108,2143,joint,11,1011,Coop_Risk_Nash,0,0,0,0.107,0.107,0.244,0.0,0.603,-3.497,4.63,,SSE,4.325,-4.592,29.979,FeatureRL,CoGrRiNa
108,2143,joint,12,1100,Coop_Greed,0,0,0,0.579,0.579,0.406,0.0,0.6409999999999999,3.366,,,SSE,2.127,18.119,-19.602999999999998,FeatureRL,CoGrRiNa
108,2143,joint,13,1101,Coop_Greed_Nash,0,0,0,0.777,0.777,0.24600000000000002,0.0,0.937,5.684,-0.23800000000000002,,SSE,1.975,20.49,-20.185,FeatureRL,CoGrRiNa
108,2143,joint,14,1110,Coop_Greed_Risk,0,0,0,0.366,0.366,0.37200000000000005,0.0,0.5710000000000001,3.272,-1.0190000000000001,,SSE,2.438,13.755,-6.715,FeatureRL,CoGrRiNa
108,2143,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.342,0.342,0.32299999999999995,0.0,0.648,3.75,-0.853,-0.009000000000000001,SSE,2.378,14.55,-4.147,FeatureRL,CoGrRiNa
109,2144,joint,1,0001,Nash,0,0,0,0.573,0.573,0.41200000000000003,0.0,3.157,,,,SSE,7.124,-20.557,53.591,FeatureRL,CoGrRiNa
109,2144,joint,2,0010,Risk,0,0,0,0.259,0.259,0.193,0.0,3.3760000000000003,,,,SSE,8.766,-27.198,66.872,FeatureRL,CoGrRiNa
109,2144,joint,3,0011,Risk_Nash,0,0,0,0.275,0.275,0.315,0.0,0.977,3.2239999999999998,,,SSE,7.138999999999999,-20.627,57.888999999999996,FeatureRL,CoGrRiNa
109,2144,joint,4,0100,Greed,0,0,0,2.465,2.465,0.08900000000000001,0.0,5.6339999999999995,,,,SSE,8.746,-27.123,66.723,FeatureRL,CoGrRiNa
109,2144,joint,5,0101,Greed_Nash,0,0,0,1.104,1.104,0.198,0.0,-1.561,8.884,,,SSE,6.064,-15.401,47.438,FeatureRL,CoGrRiNa
109,2144,joint,6,0110,Greed_Risk,0,0,0,0.456,0.456,0.317,0.0,1.3330000000000002,2.378,,,SSE,7.541,-22.381,61.398,FeatureRL,CoGrRiNa
109,2144,joint,7,0111,Greed_Risk_Nash,0,0,0,0.35,0.35,0.452,0.0,-1.3519999999999999,-0.0,4.541,,SSE,6.025,-15.199000000000002,51.191,FeatureRL,CoGrRiNa
109,2144,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,9.037,,,,SSE,10.16,-31.921999999999997,76.32,FeatureRL,CoGrRiNa
109,2144,joint,9,1001,Coop_Nash,0,0,0,0.597,0.597,0.43200000000000005,0.0,0.654,3.141,,,SSE,7.045,-20.207,57.049,FeatureRL,CoGrRiNa
109,2144,joint,10,1010,Coop_Risk,0,0,0,0.244,0.244,0.2,0.0,0.591,3.2710000000000004,,,SSE,8.74,-27.105999999999998,70.848,FeatureRL,CoGrRiNa
109,2144,joint,11,1011,Coop_Risk_Nash,0,0,0,0.273,0.273,0.32799999999999996,0.0,0.498,0.9420000000000001,3.157,,SSE,7.084,-20.385,61.56399999999999,FeatureRL,CoGrRiNa
109,2144,joint,12,1100,Coop_Greed,0,0,0,0.8590000000000001,0.8590000000000001,0.271,0.0,0.736,1.912,,,SSE,8.67,-26.846,70.328,FeatureRL,CoGrRiNa
109,2144,joint,13,1101,Coop_Greed_Nash,0,0,0,0.519,0.519,0.44299999999999995,0.0,0.54,-0.518,3.823,,SSE,5.971,-14.912,50.619,FeatureRL,CoGrRiNa
109,2144,joint,14,1110,Coop_Greed_Risk,0,0,0,1.673,1.673,0.095,0.0,1.464,4.574,8.123,,SSE,7.432,-21.919,64.632,FeatureRL,CoGrRiNa
109,2144,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.444,0.444,0.36,0.0,0.424,-1.459,0.049,5.415,SSE,5.973,-14.924000000000001,54.801,FeatureRL,CoGrRiNa
11,2016,joint,1,0001,Nash,0,0,0,0.858,0.858,0.19899999999999998,0.0,2.252,,,,SSE,5.9239999999999995,-14.662,41.8,FeatureRL,CoGrRiNa
11,2016,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,1.875,,,,SSE,6.534,-17.797,48.07,FeatureRL,CoGrRiNa
11,2016,joint,3,0011,Risk_Nash,0,0,0,0.01,0.01,0.027000000000000003,0.0,-9.742,19.991,,,SSE,6.007999999999999,-15.109000000000002,46.853,FeatureRL,CoGrRiNa
11,2016,joint,4,0100,Greed,0,0,0,2.474,2.474,0.149,0.0,7.6339999999999995,,,,SSE,2.947,7.684,-2.891,FeatureRL,CoGrRiNa
11,2016,joint,5,0101,Greed_Nash,0,0,0,0.435,0.435,0.521,0.0,1.9,0.045,,,SSE,3.344,3.638,9.36,FeatureRL,CoGrRiNa
11,2016,joint,6,0110,Greed_Risk,0,0,0,0.395,0.395,0.315,0.0,2.6860000000000004,0.124,,,SSE,4.362,-4.861000000000001,26.358,FeatureRL,CoGrRiNa
11,2016,joint,7,0111,Greed_Risk_Nash,0,0,0,0.349,0.349,0.293,0.0,3.307,0.639,-0.805,,SSE,4.3,-4.406000000000001,29.607,FeatureRL,CoGrRiNa
11,2016,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,-4.362,,,,SSE,6.527,-17.764,48.005,FeatureRL,CoGrRiNa
11,2016,joint,9,1001,Coop_Nash,0,0,0,0.517,0.517,0.257,0.0,0.094,1.6640000000000001,,,SSE,6.0329999999999995,-15.243,47.122,FeatureRL,CoGrRiNa
11,2016,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,-4.373,1.876,,,SSE,6.527,-17.76,52.156000000000006,FeatureRL,CoGrRiNa
11,2016,joint,11,1011,Coop_Risk_Nash,0,0,0,0.01,0.01,0.027000000000000003,0.0,-1.944,-9.802999999999999,19.995,,SSE,5.997000000000001,-15.054,50.903,FeatureRL,CoGrRiNa
11,2016,joint,12,1100,Coop_Greed,0,0,0,0.7490000000000001,0.7490000000000001,0.494,0.0,0.31,2.2159999999999997,,,SSE,2.992,7.2,2.235,FeatureRL,CoGrRiNa
11,2016,joint,13,1101,Coop_Greed_Nash,0,0,0,0.185,0.185,1.2890000000000001,0.0,0.071,0.742,0.046,,SSE,3.36,3.491,13.812999999999999,FeatureRL,CoGrRiNa
11,2016,joint,14,1110,Coop_Greed_Risk,0,0,0,0.23199999999999998,0.23199999999999998,0.5579999999999999,0.0,-0.052000000000000005,1.515,0.083,,SSE,4.375,-4.961,30.717,FeatureRL,CoGrRiNa
11,2016,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.33,0.33,0.318,0.0,-0.027000000000000003,3.0180000000000002,0.593,-0.7,SSE,4.322,-4.57,34.093,FeatureRL,CoGrRiNa
110,2145,joint,1,0001,Nash,0,0,0,0.17,0.17,0.22699999999999998,0.0,3.4819999999999998,,,,SSE,8.333,-28.095,68.666,FeatureRL,CoGrRiNa
110,2145,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,16.548,,,,SSE,9.818,-32.359,77.195,FeatureRL,CoGrRiNa
110,2145,joint,3,0011,Risk_Nash,0,0,0,0.01,0.01,0.055,0.0,-7.777,19.962,,,SSE,8.047,-27.068,70.771,FeatureRL,CoGrRiNa
110,2145,joint,4,0100,Greed,0,0,0,0.541,0.541,0.247,0.0,3.622,,,,SSE,7.882000000000001,-26.624000000000002,65.725,FeatureRL,CoGrRiNa
110,2145,joint,5,0101,Greed_Nash,0,0,0,0.32,0.32,0.254,0.0,2.263,2.286,,,SSE,7.584,-26.046,68.72800000000001,FeatureRL,CoGrRiNa
110,2145,joint,6,0110,Greed_Risk,0,0,0,0.285,0.285,0.22,0.0,3.531,0.907,,,SSE,8.0,-26.973000000000003,70.581,FeatureRL,CoGrRiNa
110,2145,joint,7,0111,Greed_Risk_Nash,0,0,0,0.205,0.205,0.21,0.0,2.041,-0.784,3.3819999999999997,,SSE,7.691,-26.179000000000002,73.153,FeatureRL,CoGrRiNa
110,2145,joint,8,1000,Coop,0,0,0,0.01,0.01,0.043,0.0,19.992,,,,SSE,7.308,-21.378,55.232,FeatureRL,CoGrRiNa
110,2145,joint,9,1001,Coop_Nash,0,0,0,0.267,0.267,0.316,0.0,3.466,3.198,,,SSE,5.678999999999999,-13.307,43.25,FeatureRL,CoGrRiNa
110,2145,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.043,0.0,19.994,4.595,,,SSE,7.1979999999999995,-20.895,58.425,FeatureRL,CoGrRiNa
110,2145,joint,11,1011,Coop_Risk_Nash,0,0,0,0.037000000000000005,0.037000000000000005,0.20600000000000002,0.0,4.784,-2.1069999999999998,6.002000000000001,,SSE,5.489,-12.22,45.235,FeatureRL,CoGrRiNa
110,2145,joint,12,1100,Coop_Greed,0,0,0,0.69,0.69,0.23199999999999998,0.0,5.978,5.6979999999999995,,,SSE,5.215,-10.583,37.801,FeatureRL,CoGrRiNa
110,2145,joint,13,1101,Coop_Greed_Nash,0,0,0,0.38299999999999995,0.38299999999999995,0.376,0.0,3.734,2.388,2.36,,SSE,4.615,-6.667000000000001,34.129,FeatureRL,CoGrRiNa
110,2145,joint,14,1110,Coop_Greed_Risk,0,0,0,0.19,0.19,0.33399999999999996,0.0,3.3110000000000004,2.908,0.72,,SSE,5.382000000000001,-11.588,43.97,FeatureRL,CoGrRiNa
110,2145,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.8109999999999999,0.8109999999999999,0.08800000000000001,0.0,13.575999999999999,7.055,-1.5290000000000001,10.208,SSE,4.907,-8.633,42.22,FeatureRL,CoGrRiNa
111,2146,joint,1,0001,Nash,0,0,0,0.496,0.496,0.185,0.0,2.472,,,,SSE,7.377000000000001,-22.197,56.87,FeatureRL,CoGrRiNa
111,2146,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,-6.564,,,,SSE,7.926,-24.406999999999996,61.29,FeatureRL,CoGrRiNa
111,2146,joint,3,0011,Risk_Nash,0,0,0,0.01,0.01,0.04,0.0,-12.749,19.997,,,SSE,7.007999999999999,-20.622,57.879,FeatureRL,CoGrRiNa
111,2146,joint,4,0100,Greed,0,0,0,0.62,0.62,0.354,0.0,3.3939999999999997,,,,SSE,4.664,-8.516,29.508000000000003,FeatureRL,CoGrRiNa
111,2146,joint,5,0101,Greed_Nash,0,0,0,0.384,0.384,0.363,0.0,3.3110000000000004,-0.429,,,SSE,4.751,-9.089,34.814,FeatureRL,CoGrRiNa
111,2146,joint,6,0110,Greed_Risk,0,0,0,0.19699999999999998,0.19699999999999998,0.255,0.0,3.514,-0.408,,,SSE,5.465,-13.169,42.974,FeatureRL,CoGrRiNa
111,2146,joint,7,0111,Greed_Risk_Nash,0,0,0,0.177,0.177,0.27899999999999997,0.0,3.904,0.226,-1.153,,SSE,5.35,-12.525,45.845,FeatureRL,CoGrRiNa
111,2146,joint,8,1000,Coop,0,0,0,0.01,0.01,0.028999999999999998,0.0,19.975,,,,SSE,6.662999999999999,-18.422,49.32,FeatureRL,CoGrRiNa
111,2146,joint,9,1001,Coop_Nash,0,0,0,0.272,0.272,0.24,0.0,2.715,1.889,,,SSE,6.162000000000001,-15.92,48.475,FeatureRL,CoGrRiNa
111,2146,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.028999999999999998,0.0,19.997,-2.452,,,SSE,6.648,-18.348,53.331,FeatureRL,CoGrRiNa
111,2146,joint,11,1011,Coop_Risk_Nash,0,0,0,0.01,0.01,0.040999999999999995,0.0,15.015999999999998,-12.890999999999998,19.997,,SSE,5.7620000000000005,-13.774000000000001,48.343,FeatureRL,CoGrRiNa
111,2146,joint,12,1100,Coop_Greed,0,0,0,0.555,0.555,0.43700000000000006,0.0,2.312,3.304,,,SSE,3.339,3.6839999999999997,9.267000000000001,FeatureRL,CoGrRiNa
111,2146,joint,13,1101,Coop_Greed_Nash,0,0,0,0.099,0.099,1.454,0.0,0.5770000000000001,0.885,-0.08900000000000001,,SSE,3.4939999999999998,2.238,16.319000000000003,FeatureRL,CoGrRiNa
111,2146,joint,14,1110,Coop_Greed_Risk,0,0,0,0.223,0.223,0.213,0.0,3.505,4.644,-0.625,,SSE,4.1930000000000005,-3.5980000000000003,27.991,FeatureRL,CoGrRiNa
111,2146,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.135,0.135,0.29100000000000004,0.0,2.4859999999999998,3.8,0.03,-0.852,SSE,4.122,-3.052,31.058000000000003,FeatureRL,CoGrRiNa
112,2147,joint,1,0001,Nash,0,0,0,2.0709999999999997,2.0709999999999997,0.113,0.0,3.2,,,,SSE,5.689,-15.372,43.221000000000004,FeatureRL,CoGrRiNa
112,2147,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,-11.56,,,,SSE,6.504,-19.918,52.312,FeatureRL,CoGrRiNa
112,2147,joint,3,0011,Risk_Nash,0,0,0,0.703,0.703,0.05,0.0,-8.581,11.632,,,SSE,5.869,-17.076,50.787,FeatureRL,CoGrRiNa
112,2147,joint,4,0100,Greed,0,0,0,0.604,0.604,0.353,0.0,2.367,,,,SSE,4.018,-10.57,33.616,FeatureRL,CoGrRiNa
112,2147,joint,5,0101,Greed_Nash,0,0,0,0.513,0.513,0.397,0.0,2.431,-0.569,,,SSE,3.535,-6.47,29.575,FeatureRL,CoGrRiNa
112,2147,joint,6,0110,Greed_Risk,0,0,0,0.34,0.34,0.28800000000000003,0.0,2.612,-0.6709999999999999,,,SSE,4.504,-11.789000000000001,40.213,FeatureRL,CoGrRiNa
112,2147,joint,7,0111,Greed_Risk_Nash,0,0,0,0.305,0.305,0.304,0.0,2.8489999999999998,-0.18899999999999997,-0.711,,SSE,4.245,-9.878,40.551,FeatureRL,CoGrRiNa
112,2147,joint,8,1000,Coop,0,0,0,0.01,0.01,0.037000000000000005,0.0,19.976,,,,SSE,4.545,-6.18,24.836,FeatureRL,CoGrRiNa
112,2147,joint,9,1001,Coop_Nash,0,0,0,0.16699999999999998,0.16699999999999998,0.9490000000000001,0.0,1.01,0.377,,,SSE,4.007,-2.147,20.93,FeatureRL,CoGrRiNa
112,2147,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.037000000000000005,0.0,19.995,-3.557,,,SSE,4.492,-5.807,28.249000000000002,FeatureRL,CoGrRiNa
112,2147,joint,11,1011,Coop_Risk_Nash,0,0,0,0.087,0.087,0.20199999999999999,0.0,3.872,-2.153,3.0039999999999996,,SSE,3.955,-1.733,24.26,FeatureRL,CoGrRiNa
112,2147,joint,12,1100,Coop_Greed,0,0,0,0.483,0.483,0.439,0.0,2.8160000000000003,2.354,,,SSE,2.031,19.599,-22.563000000000002,FeatureRL,CoGrRiNa
112,2147,joint,13,1101,Coop_Greed_Nash,0,0,0,1.3619999999999999,1.3619999999999999,0.154,0.0,7.596,7.2829999999999995,-1.818,,SSE,1.642,26.401999999999997,-32.01,FeatureRL,CoGrRiNa
112,2147,joint,14,1110,Coop_Greed_Risk,0,0,0,0.11199999999999999,0.11199999999999999,1.05,0.0,1.006,0.889,-0.19899999999999998,,SSE,2.4530000000000003,13.550999999999998,-6.308,FeatureRL,CoGrRiNa
112,2147,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.303,0.303,0.34700000000000003,0.0,2.965,3.108,-0.061,-0.8759999999999999,SSE,2.2359999999999998,16.512999999999998,-8.073,FeatureRL,CoGrRiNa
113,2150,joint,1,0001,Nash,0,0,0,0.01,0.01,0.073,0.0,19.997,,,,SSE,11.314,-35.366,83.208,FeatureRL,CoGrRiNa
113,2150,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,-6.245,,,,SSE,15.985,-46.423,105.323,FeatureRL,CoGrRiNa
113,2150,joint,3,0011,Risk_Nash,0,0,0,0.01,0.01,0.29600000000000004,0.0,-15.804,20.0,,,SSE,6.992000000000001,-19.963,56.562,FeatureRL,CoGrRiNa
113,2150,joint,4,0100,Greed,0,0,0,0.063,0.063,0.589,0.0,7.263999999999999,,,,SSE,0.9840000000000001,42.8,-73.124,FeatureRL,CoGrRiNa
113,2150,joint,5,0101,Greed_Nash,0,0,0,0.01,0.01,0.45299999999999996,0.0,19.199,-11.06,,,SSE,0.975,43.083,-69.531,FeatureRL,CoGrRiNa
113,2150,joint,6,0110,Greed_Risk,0,0,0,0.01,0.01,0.261,0.0,19.991,-6.775,,,SSE,0.9690000000000001,43.268,-69.90100000000001,FeatureRL,CoGrRiNa
113,2150,joint,7,0111,Greed_Risk_Nash,0,0,0,0.01,0.01,0.24100000000000002,0.0,19.992,-17.418,11.754000000000001,,SSE,0.9690000000000001,43.266000000000005,-65.737,FeatureRL,CoGrRiNa
113,2150,joint,8,1000,Coop,0,0,0,2.54,2.54,0.17,0.0,0.53,,,,SSE,15.774000000000001,-45.998999999999995,104.475,FeatureRL,CoGrRiNa
113,2150,joint,9,1001,Coop_Nash,0,0,0,0.01,0.01,0.073,0.0,0.981,19.997,,,SSE,11.302999999999999,-35.334,87.304,FeatureRL,CoGrRiNa
113,2150,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,6.249,-6.247999999999999,,,SSE,15.969000000000001,-46.391999999999996,109.42,FeatureRL,CoGrRiNa
113,2150,joint,11,1011,Coop_Risk_Nash,0,0,0,0.01,0.01,0.298,0.0,0.48200000000000004,-15.806,20.0,,SSE,6.9670000000000005,-19.85,60.494,FeatureRL,CoGrRiNa
113,2150,joint,12,1100,Coop_Greed,0,0,0,0.039,0.039,0.501,0.0,7.5089999999999995,14.485999999999999,,,SSE,0.968,43.295,-69.954,FeatureRL,CoGrRiNa
113,2150,joint,13,1101,Coop_Greed_Nash,0,0,0,0.01,0.01,0.418,0.0,4.948,19.989,-7.925,,SSE,0.95,43.894,-66.994,FeatureRL,CoGrRiNa
113,2150,joint,14,1110,Coop_Greed_Risk,0,0,0,0.01,0.01,0.312,0.0,5.63,19.997,-5.626,,SSE,0.9390000000000001,44.277,-67.76,FeatureRL,CoGrRiNa
113,2150,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.01,0.01,0.29,0.0,5.897,19.996,-16.275,11.603,SSE,0.9390000000000001,44.271,-63.588,FeatureRL,CoGrRiNa
114,2152,joint,1,0001,Nash,0,0,0,0.865,0.865,0.37200000000000005,0.0,2.971,,,,SSE,7.0889999999999995,-20.399,53.275,FeatureRL,CoGrRiNa
114,2152,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,19.111,,,,SSE,8.963,-27.908,68.292,FeatureRL,CoGrRiNa
114,2152,joint,3,0011,Risk_Nash,0,0,0,0.115,0.115,0.193,0.0,-0.8029999999999999,3.864,,,SSE,7.95,-24.07,64.775,FeatureRL,CoGrRiNa
114,2152,joint,4,0100,Greed,0,0,0,0.664,0.664,0.43700000000000006,0.0,2.531,,,,SSE,6.061,-15.388,43.251999999999995,FeatureRL,CoGrRiNa
114,2152,joint,5,0101,Greed_Nash,0,0,0,0.696,0.696,0.332,0.0,2.908,1.4,,,SSE,5.649,-13.134,42.903999999999996,FeatureRL,CoGrRiNa
114,2152,joint,6,0110,Greed_Risk,0,0,0,0.451,0.451,0.213,0.0,3.805,0.9179999999999999,,,SSE,6.916,-19.613,55.861999999999995,FeatureRL,CoGrRiNa
114,2152,joint,7,0111,Greed_Risk_Nash,0,0,0,0.341,0.341,0.28600000000000003,0.0,2.977,0.821,0.272,,SSE,6.6370000000000005,-18.294,57.382,FeatureRL,CoGrRiNa
114,2152,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,-9.671,,,,SSE,9.07,-28.291,69.059,FeatureRL,CoGrRiNa
114,2152,joint,9,1001,Coop_Nash,0,0,0,0.8079999999999999,0.8079999999999999,0.419,0.0,-0.636,2.759,,,SSE,7.018,-20.084,56.803999999999995,FeatureRL,CoGrRiNa
114,2152,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,-9.782,19.16,,,SSE,8.925,-27.775,72.186,FeatureRL,CoGrRiNa
114,2152,joint,11,1011,Coop_Risk_Nash,0,0,0,0.11599999999999999,0.11599999999999999,0.196,0.0,-0.64,-0.833,3.85,,SSE,7.91,-23.914,68.622,FeatureRL,CoGrRiNa
114,2152,joint,12,1100,Coop_Greed,0,0,0,0.713,0.713,0.37799999999999995,0.0,-0.547,2.755,,,SSE,6.129,-15.75,48.136,FeatureRL,CoGrRiNa
114,2152,joint,13,1101,Coop_Greed_Nash,0,0,0,0.615,0.615,0.40700000000000003,0.0,-0.622,2.279,1.298,,SSE,5.56,-12.630999999999998,46.056999999999995,FeatureRL,CoGrRiNa
114,2152,joint,14,1110,Coop_Greed_Risk,0,0,0,0.332,0.332,0.293,0.0,-0.452,2.7289999999999996,0.674,,SSE,6.915,-19.609,60.013000000000005,FeatureRL,CoGrRiNa
114,2152,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.447,0.447,0.221,0.0,-0.625,3.6860000000000004,0.9890000000000001,0.561,SSE,6.615,-18.192999999999998,61.339,FeatureRL,CoGrRiNa
115,2154,joint,1,0001,Nash,0,0,0,0.303,0.303,0.19,0.0,4.314,,,,SSE,4.6739999999999995,-7.813,28.101999999999997,FeatureRL,CoGrRiNa
115,2154,joint,2,0010,Risk,0,0,0,0.11599999999999999,0.11599999999999999,0.114,0.0,2.295,,,,SSE,6.04,-15.728,43.933,FeatureRL,CoGrRiNa
115,2154,joint,3,0011,Risk_Nash,0,0,0,0.084,0.084,0.188,0.0,-1.013,4.867,,,SSE,4.614,-7.511,31.656999999999996,FeatureRL,CoGrRiNa
115,2154,joint,4,0100,Greed,0,0,0,0.01,0.01,0.023,0.0,19.773,,,,SSE,5.526,-12.988,38.453,FeatureRL,CoGrRiNa
115,2154,joint,5,0101,Greed_Nash,0,0,0,0.086,0.086,0.153,0.0,0.915,4.543,,,SSE,4.658,-7.792999999999999,32.221,FeatureRL,CoGrRiNa
115,2154,joint,6,0110,Greed_Risk,0,0,0,0.215,0.215,0.026000000000000002,0.0,17.355999999999998,10.213,,,SSE,5.268,-11.529000000000002,39.693000000000005,FeatureRL,CoGrRiNa
115,2154,joint,7,0111,Greed_Risk_Nash,0,0,0,0.069,0.069,0.165,0.0,0.293,-1.044,5.297999999999999,,SSE,4.612,-7.5089999999999995,35.811,FeatureRL,CoGrRiNa
115,2154,joint,8,1000,Coop,0,0,0,0.01,0.01,0.025,0.0,19.937,,,,SSE,5.315,-11.189,34.855,FeatureRL,CoGrRiNa
115,2154,joint,9,1001,Coop_Nash,0,0,0,0.01,0.01,0.044000000000000004,0.0,13.780999999999999,19.977,,,SSE,3.657,0.773,15.09,FeatureRL,CoGrRiNa
115,2154,joint,10,1010,Coop_Risk,0,0,0,0.076,0.076,0.132,0.0,3.977,2.086,,,SSE,5.056,-9.588,35.811,FeatureRL,CoGrRiNa
115,2154,joint,11,1011,Coop_Risk_Nash,0,0,0,0.01,0.01,0.051,0.0,11.793,-4.072,19.874000000000002,,SSE,3.576,1.492,17.81,FeatureRL,CoGrRiNa
115,2154,joint,12,1100,Coop_Greed,0,0,0,0.01,0.01,0.027000000000000003,0.0,19.944000000000003,17.854,,,SSE,4.538,-6.1339999999999995,28.905,FeatureRL,CoGrRiNa
115,2154,joint,13,1101,Coop_Greed_Nash,0,0,0,0.012,0.012,0.054000000000000006,0.0,11.181,2.8169999999999997,14.354000000000001,,SSE,3.608,1.207,18.381,FeatureRL,CoGrRiNa
115,2154,joint,14,1110,Coop_Greed_Risk,0,0,0,0.027000000000000003,0.027000000000000003,0.091,0.0,6.224,5.601,3.44,,SSE,4.238,-3.943,28.68,FeatureRL,CoGrRiNa
115,2154,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.054000000000000006,0.054000000000000006,0.083,0.0,7.261,0.745,-2.062,11.472000000000001,SSE,3.569,1.551,21.851,FeatureRL,CoGrRiNa
116,2156,joint,1,0001,Nash,0,0,0,0.68,0.68,0.402,0.0,2.339,,,,SSE,6.364,-16.95,46.378,FeatureRL,CoGrRiNa
116,2156,joint,2,0010,Risk,0,0,0,2.0780000000000003,2.0780000000000003,0.05,0.0,4.25,,,,SSE,7.966,-24.136999999999997,60.751000000000005,FeatureRL,CoGrRiNa
116,2156,joint,3,0011,Risk_Nash,0,0,0,0.413,0.413,0.35700000000000004,0.0,-0.8190000000000001,3.154,,,SSE,5.9910000000000005,-15.017000000000001,46.67,FeatureRL,CoGrRiNa
116,2156,joint,4,0100,Greed,0,0,0,0.141,0.141,0.361,0.0,2.363,,,,SSE,6.074,-15.46,43.396,FeatureRL,CoGrRiNa
116,2156,joint,5,0101,Greed_Nash,0,0,0,0.364,0.364,0.217,0.0,3.303,1.891,,,SSE,5.682,-13.324000000000002,43.283,FeatureRL,CoGrRiNa
