,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,features,fit_to,gaze,gaze_bias,inv_temp,model_descr,model_type,sub_ID,sub_ind
10,38.407,-4.647,1.851,1.851,4.33,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.167,,,,,,,,,2.548,2.682,-1.21,-2.809,,,,,CoHgShSgPd,joint,0,0.0,0.385,Game Types,FeatureRL,2016,11
11,4.698,12.207,1.462,1.462,2.5580000000000003,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-2.294,,,,,,,,,4.275,5.165,2.8080000000000003,2.4130000000000003,,,,,CoHgShSgPd,joint,0,0.0,0.48,Game Types,FeatureRL,2019,12
12,19.218,4.947,0.375,0.375,3.21,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.9,,,,,,,,,1.861,2.688,-3.968,-4.993,,,,,CoHgShSgPd,joint,0,0.0,0.454,Game Types,FeatureRL,2020,13
13,-25.773000000000003,27.443,1.283,1.283,1.589,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.268,,,,,,,,,1.706,0.226,1.3630000000000002,0.477,,,,,CoHgShSgPd,joint,0,0.0,0.417,Game Types,FeatureRL,2021,14
14,25.531,1.79,1.02,1.02,3.542,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.589,,,,,,,,,5.209,5.904,-0.153,-1.28,,,,,CoHgShSgPd,joint,0,0.0,0.815,Game Types,FeatureRL,2022,15
15,33.904,-2.396,1.94,1.94,4.038,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.726,,,,,,,,,-0.128,2.332,-3.919,-4.223,,,,,CoHgShSgPd,joint,0,0.0,0.262,Game Types,FeatureRL,2023,16
16,23.803,2.654,0.79,0.79,3.449,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.269,,,,,,,,,2.747,2.101,-1.48,-2.165,,,,,CoHgShSgPd,joint,0,0.0,0.669,Game Types,FeatureRL,2024,17
17,17.192999999999998,5.96,1.508,1.508,3.11,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.227,,,,,,,,,1.388,-1.305,-3.977,-4.112,,,,,CoHgShSgPd,joint,0,0.0,0.5429999999999999,Game Types,FeatureRL,2025,18
18,-32.575,30.843000000000004,0.01,0.01,1.429,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,19.994,,,,,,,,,19.994,7.167999999999998,-6.205,-5.997000000000001,,,,,CoHgShSgPd,joint,0,0.0,0.146,Game Types,FeatureRL,2026,19
19,-0.473,14.793,0.17,0.17,2.36,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.122,,,,,,,,,1.952,2.072,-2.199,-1.743,,,,,CoHgShSgPd,joint,0,0.0,0.322,Game Types,FeatureRL,2027,20
20,-25.076,27.094,1.395,1.395,1.607,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.511,,,,,,,,,2.944,3.612,-0.314,-0.655,,,,,CoHgShSgPd,joint,0,0.0,0.266,Game Types,FeatureRL,2029,21
21,30.369,-0.628,1.161,1.161,3.821,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.54,,,,,,,,,2.6010000000000004,0.5,-0.145,-1.52,,,,,CoHgShSgPd,joint,0,0.0,0.847,Game Types,FeatureRL,2030,22
22,20.56,4.276,0.821,0.821,3.278,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.127,,,,,,,,,1.853,1.14,-0.654,-2.172,,,,,CoHgShSgPd,joint,0,0.0,0.411,Game Types,FeatureRL,2031,23
23,67.253,-19.07,2.845,2.845,6.8,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-2.362,,,,,,,,,4.992,4.223,2.8360000000000003,3.399,,,,,CoHgShSgPd,joint,0,0.0,0.647,Game Types,FeatureRL,2032,24
24,0.337,14.388,0.952,0.952,2.39,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.722,,,,,,,,,1.084,0.848,-2.745,-1.896,,,,,CoHgShSgPd,joint,0,0.0,0.5529999999999999,Game Types,FeatureRL,2033,25
25,-4.86,16.986,0.7929999999999999,0.7929999999999999,2.204,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.545,,,,,,,,,2.015,0.6890000000000001,-2.188,-2.924,,,,,CoHgShSgPd,joint,0,0.0,0.512,Game Types,FeatureRL,2034,26
26,59.293,-15.09,2.496,2.496,6.004,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.766,,,,,,,,,8.201,-1.57,-7.182,-7.336,,,,,CoHgShSgPd,joint,0,0.0,0.162,Game Types,FeatureRL,2035,27
27,55.112,-13.0,3.767,3.767,5.624,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,11.968,,,,,,,,,-10.299,-12.444,-9.65,-9.771,,,,,CoHgShSgPd,joint,0,0.0,0.451,Game Types,FeatureRL,2037,28
28,37.28,-4.084,1.305,1.305,4.257,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.985,,,,,,,,,0.815,-0.962,-2.247,-2.735,,,,,CoHgShSgPd,joint,0,0.0,0.337,Game Types,FeatureRL,2039,29
29,48.577,-9.733,1.654,1.654,5.079,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.97,,,,,,,,,-4.052,-3.317,-3.512,-3.411,,,,,CoHgShSgPd,joint,0,0.0,0.595,Game Types,FeatureRL,2040,30
30,3.073,13.02,1.256,1.256,2.495,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.917,,,,,,,,,0.4920000000000001,-1.681,-2.286,-3.377,,,,,CoHgShSgPd,joint,0,0.0,0.8140000000000001,Game Types,FeatureRL,2041,31
31,35.466,-3.177,0.933,0.933,4.138,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.18,,,,,,,,,0.442,-1.906,-4.735,-5.064,,,,,CoHgShSgPd,joint,0,0.0,0.399,Game Types,FeatureRL,2042,32
32,27.107,1.002,1.332,1.332,3.632,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.031,,,,,,,,,2.192,5.483,-4.017,-1.4580000000000002,,,,,CoHgShSgPd,joint,0,0.0,0.446,Game Types,FeatureRL,2044,33
33,64.781,-17.834,0.79,0.79,6.542000000000002,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.431,,,,,,,,,7.4929999999999986,-3.0210000000000004,4.328,-4.317,,,,,CoHgShSgPd,joint,0,0.0,0.304,Game Types,FeatureRL,2045,34
34,31.277,-1.082,0.932,0.932,3.876,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.39,,,,,,,,,1.3230000000000002,2.381,-2.957,-3.505,,,,,CoHgShSgPd,joint,0,0.0,0.531,Game Types,FeatureRL,2046,35
35,-3.003,16.058,1.19,1.19,2.268,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.644,,,,,,,,,0.625,-1.483,-1.486,-2.066,,,,,CoHgShSgPd,joint,0,0.0,1.096,Game Types,FeatureRL,2047,36
36,-9.837,19.475,0.537,0.537,2.039,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.116,,,,,,,,,0.962,-0.264,0.175,-0.539,,,,,CoHgShSgPd,joint,0,0.0,1.416,Game Types,FeatureRL,2048,37
37,42.706,-6.7970000000000015,6.705,6.705,4.634,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.7960000000000003,,,,,,,,,9.678,1.38,-3.408,-5.296,,,,,CoHgShSgPd,joint,0,0.0,0.114,Game Types,FeatureRL,2050,38
38,-17.209,23.16,4.298,4.298,1.817,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.357,,,,,,,,,12.257,14.187,-5.33,-6.283,,,,,CoHgShSgPd,joint,0,0.0,0.165,Game Types,FeatureRL,2051,39
39,62.092,-16.49,1.717,1.717,6.273,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.0710000000000015,,,,,,,,,1.5930000000000002,1.144,-5.972,-3.978,,,,,CoHgShSgPd,joint,0,0.0,0.28800000000000003,Game Types,FeatureRL,2053,40
40,48.583,-9.735,0.601,0.601,5.079,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.862,,,,,,,,,-3.614,-6.013,-6.847,-10.782,,,,,CoHgShSgPd,joint,0,0.0,0.253,Game Types,FeatureRL,2054,41
41,40.512,-5.7,1.141,1.141,4.478,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.197,,,,,,,,,1.523,0.046,-2.398,-3.0610000000000004,,,,,CoHgShSgPd,joint,0,0.0,0.562,Game Types,FeatureRL,2055,42
42,52.445,-11.666,0.763,0.763,5.395,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.406,,,,,,,,,2.667,2.035,1.508,2.707,,,,,CoHgShSgPd,joint,0,0.0,1.327,Game Types,FeatureRL,2057,43
43,4.5139999999999985,12.299,0.01,0.01,2.551,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.423,,,,,,,,,19.8,-16.125999999999998,-1.6980000000000002,-19.792,,,,,CoHgShSgPd,joint,0,0.0,0.07400000000000001,Game Types,FeatureRL,2058,44
44,-16.08,22.596,2.224,2.224,1.849,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.487,,,,,,,,,1.622,3.3680000000000003,-5.2189999999999985,-6.892,,,,,CoHgShSgPd,joint,0,0.0,0.18600000000000005,Game Types,FeatureRL,2059,45
45,12.159,8.477,1.0590000000000002,1.0590000000000002,2.875,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.461,,,,,,,,,3.307,2.757,0.272,0.6509999999999999,,,,,CoHgShSgPd,joint,0,0.0,0.48,Game Types,FeatureRL,2062,46
46,6.5520000000000005,11.28,1.11,1.11,2.634,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.054000000000000006,,,,,,,,,2.655,4.532,0.203,-0.219,,,,,CoHgShSgPd,joint,0,0.0,1.052,Game Types,FeatureRL,2063,47
47,18.461,5.325,2.773,2.773,3.172,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.453,,,,,,,,,8.786,2.994,2.161,-4.675,,,,,CoHgShSgPd,joint,0,0.0,0.376,Game Types,FeatureRL,2065,48
48,34.133,-2.511,0.841,0.841,4.053,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.074,,,,,,,,,-0.467,-1.034,-2.495,-3.495,,,,,CoHgShSgPd,joint,0,0.0,0.578,Game Types,FeatureRL,2066,49
49,13.017,8.048,0.6679999999999999,0.6679999999999999,2.914,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.003,,,,,,,,,2.0580000000000003,2.2,-2.289,-0.456,,,,,CoHgShSgPd,joint,0,0.0,0.58,Game Types,FeatureRL,2067,50
50,26.424,1.344,0.07400000000000001,0.07400000000000001,3.593,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.187,,,,,,,,,-1.449,-1.534,-3.738,-4.302,,,,,CoHgShSgPd,joint,0,0.0,0.674,Game Types,FeatureRL,2069,51
51,57.455,-14.171,0.01,0.01,5.834,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,8.3,,,,,,,,,16.565,19.983,-19.983,-16.214000000000002,,,,,CoHgShSgPd,joint,0,0.0,0.109,Game Types,FeatureRL,2070,52
52,43.411,-7.15,1.6669999999999998,1.6669999999999998,4.685,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.847,,,,,,,,,1.358,-0.57,0.599,-6.89,,,,,CoHgShSgPd,joint,0,0.0,0.251,Game Types,FeatureRL,2071,53
53,30.238000000000003,-0.563,0.782,0.782,3.813,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.853,,,,,,,,,9.882,3.815,-5.801,-2.289,,,,,CoHgShSgPd,joint,0,0.0,0.124,Game Types,FeatureRL,2072,54
54,61.26600000000001,-16.077,0.762,0.762,6.192,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.181,,,,,,,,,3.4760000000000004,1.578,-1.388,-2.594,,,,,CoHgShSgPd,joint,0,0.0,0.467,Game Types,FeatureRL,2073,55
55,52.848,-11.868,0.179,0.179,5.4289999999999985,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.8320000000000001,,,,,,,,,-0.153,-0.344,-1.238,-1.024,,,,,CoHgShSgPd,joint,0,0.0,2.356,Game Types,FeatureRL,2074,56
56,100.307,-35.597,1.518,1.518,11.397,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.649,,,,,,,,,2.801,-0.064,-2.865,-1.218,,,,,CoHgShSgPd,joint,0,0.0,0.687,Game Types,FeatureRL,2075,57
57,71.119,-21.003,0.35600000000000004,0.35600000000000004,7.223,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.103,,,,,,,,,1.456,0.752,-1.595,-2.43,,,,,CoHgShSgPd,joint,0,0.0,0.779,Game Types,FeatureRL,2079,58
58,18.681,5.216,0.272,0.272,3.1830000000000003,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.461,,,,,,,,,1.161,0.6940000000000001,0.629,0.145,,,,,CoHgShSgPd,joint,0,0.0,2.365,Game Types,FeatureRL,2080,59
59,50.78,-10.834,3.237,3.237,5.254,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-5.69,,,,,,,,,12.278,14.372,0.269,5.266,,,,,CoHgShSgPd,joint,0,0.0,0.239,Game Types,FeatureRL,2081,60
60,57.053,-13.97,0.01,0.01,5.797999999999999,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-14.204,,,,,,,,,-16.831,-1.839,11.739,12.970999999999998,,,,,CoHgShSgPd,joint,0,0.0,0.01,Game Types,FeatureRL,2082,61
61,57.081,-13.985,1.897,1.897,5.8,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.989,,,,,,,,,-0.924,-1.3230000000000002,-3.221,-3.444,,,,,CoHgShSgPd,joint,0,0.0,0.481,Game Types,FeatureRL,2083,62
62,37.704,-4.296,4.305,4.305,4.285,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.6890000000000001,,,,,,,,,4.957,-2.6710000000000003,5.098,-5.888,,,,,CoHgShSgPd,joint,0,0.0,0.314,Game Types,FeatureRL,2088,63
63,46.788,-8.838,1.1840000000000002,1.1840000000000002,4.939,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.623,,,,,,,,,-0.014,-0.7609999999999999,-2.667,-4.95,,,,,CoHgShSgPd,joint,0,0.0,0.442,Game Types,FeatureRL,2089,64
64,43.505,-7.1960000000000015,0.461,0.461,4.692,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.083,,,,,,,,,-1.632,-2.345,-7.399,-6.06,,,,,CoHgShSgPd,joint,0,0.0,0.5379999999999999,Game Types,FeatureRL,2093,65
65,29.843000000000004,-0.365,0.7829999999999999,0.7829999999999999,3.79,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.326,,,,,,,,,2.051,1.091,-0.077,1.642,,,,,CoHgShSgPd,joint,0,0.0,0.645,Game Types,FeatureRL,2094,66
66,72.619,-21.753,0.657,0.657,7.394,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.854,,,,,,,,,-2.377,-6.289,-4.935,-6.104,,,,,CoHgShSgPd,joint,0,0.0,0.522,Game Types,FeatureRL,2095,67
67,29.818,-0.353,1.349,1.349,3.789,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.019,,,,,,,,,1.765,0.336,1.5530000000000002,0.852,,,,,CoHgShSgPd,joint,0,0.0,1.985,Game Types,FeatureRL,2096,68
68,30.96,-0.924,4.703,4.703,3.856,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.315,,,,,,,,,7.991,-0.399,5.914,-4.744,,,,,CoHgShSgPd,joint,0,0.0,0.269,Game Types,FeatureRL,2097,69
69,45.313,-8.101,0.17600000000000002,0.17600000000000002,4.8260000000000005,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.583,,,,,,,,,5.398,5.3870000000000005,3.664,1.334,,,,,CoHgShSgPd,joint,0,0.0,0.653,Game Types,FeatureRL,2098,70
70,26.522,1.295,0.29,0.29,3.5980000000000003,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.556,,,,,,,,,-0.324,1.547,-5.369,-5.279,,,,,CoHgShSgPd,joint,0,0.0,0.192,Game Types,FeatureRL,2099,71
71,26.387,1.3630000000000002,1.7080000000000002,1.7080000000000002,3.591,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.428,,,,,,,,,2.136,4.1560000000000015,-3.53,0.159,,,,,CoHgShSgPd,joint,0,0.0,0.315,Game Types,FeatureRL,2100,72
72,21.452,3.83,1.207,1.207,3.324,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.847,,,,,,,,,-0.35600000000000004,1.848,-3.221,-2.756,,,,,CoHgShSgPd,joint,0,0.0,0.401,Game Types,FeatureRL,2101,73
73,56.492,-13.69,8.435,8.435,5.747999999999998,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.282,,,,,,,,,14.636,2.097,-3.083,-6.296,,,,,CoHgShSgPd,joint,0,0.0,4.702,Game Types,FeatureRL,2102,74
74,68.72800000000001,-19.808,0.447,0.447,6.957999999999998,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.748,,,,,,,,,0.442,0.524,-1.229,-1.021,,,,,CoHgShSgPd,joint,0,0.0,1.206,Game Types,FeatureRL,2103,75
75,-1.622,15.367,1.669,1.669,2.318,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.066,,,,,,,,,5.112,0.527,1.4880000000000002,-3.2030000000000003,,,,,CoHgShSgPd,joint,0,0.0,0.359,Game Types,FeatureRL,2104,76
76,79.035,-24.961,2.502,2.502,8.175,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.2879999999999985,,,,,,,,,-3.199,-4.16,-5.624,-4.767,,,,,CoHgShSgPd,joint,0,0.0,0.344,Game Types,FeatureRL,2105,77
78,39.706,-5.2970000000000015,3.145,3.145,4.421,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.867000000000001,,,,,,,,,-0.7440000000000001,-1.42,-5.876,-7.843,,,,,CoHgShSgPd,joint,0,0.0,0.209,Game Types,FeatureRL,2108,79
79,53.5,-12.194,1.208,1.208,5.485,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.683,,,,,,,,,3.83,3.279,0.494,1.675,,,,,CoHgShSgPd,joint,0,0.0,0.34700000000000003,Game Types,FeatureRL,2109,80
80,36.761,-3.824,1.489,1.489,4.223,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.328,,,,,,,,,0.953,0.767,-3.792,-3.642,,,,,CoHgShSgPd,joint,0,0.0,0.593,Game Types,FeatureRL,2110,81
81,62.37300000000001,-16.63,2.013,2.013,6.3,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.411,,,,,,,,,1.898,1.877,0.039,0.581,,,,,CoHgShSgPd,joint,0,0.0,0.823,Game Types,FeatureRL,2111,82
82,19.757,4.677,0.6679999999999999,0.6679999999999999,3.237,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.87,,,,,,,,,0.217,-0.64,-0.897,-1.46,,,,,CoHgShSgPd,joint,0,0.0,2.048,Game Types,FeatureRL,2112,83
83,24.059,2.527,1.507,1.507,3.463,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.588,,,,,,,,,1.76,0.271,1.086,-0.174,,,,,CoHgShSgPd,joint,0,0.0,1.208,Game Types,FeatureRL,2113,84
84,32.968,-1.928,0.695,0.695,3.98,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.768,,,,,,,,,-5.41,-7.561,-5.39,-7.5539999999999985,,,,,CoHgShSgPd,joint,0,0.0,0.73,Game Types,FeatureRL,2114,85
85,-33.575,31.344,0.802,0.802,1.4069999999999998,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.558,,,,,,,,,0.397,0.06,-2.105,-1.821,,,,,CoHgShSgPd,joint,0,0.0,0.532,Game Types,FeatureRL,2115,86
86,42.46100000000001,-6.674,0.601,0.601,4.6160000000000005,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.102,,,,,,,,,2.465,-0.522,0.621,-2.508,,,,,CoHgShSgPd,joint,0,0.0,0.439,Game Types,FeatureRL,2118,87
87,30.708,-0.7979999999999999,2.707,2.707,3.841,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.7990000000000002,,,,,,,,,5.159,3.923,-4.564,-6.544,,,,,CoHgShSgPd,joint,0,0.0,0.254,Game Types,FeatureRL,2119,88
88,97.252,-34.07,0.525,0.525,10.865,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.878,,,,,,,,,5.17,2.448,0.041,-3.908,,,,,CoHgShSgPd,joint,0,0.0,0.394,Game Types,FeatureRL,2123,89
89,61.71,-16.299,2.894,2.894,6.2360000000000015,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.7639999999999985,,,,,,,,,-4.3660000000000005,-8.281,-5.9289999999999985,-9.002,,,,,CoHgShSgPd,joint,0,0.0,0.547,Game Types,FeatureRL,2124,90
90,-16.008,22.56,0.087,0.087,1.851,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.833,,,,,,,,,-2.523,-2.43,-3.1180000000000003,-2.821,,,,,CoHgShSgPd,joint,0,0.0,3.218,Game Types,FeatureRL,2125,91
91,67.02,-18.954,0.795,0.795,6.775,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.751,,,,,,,,,-1.669,-2.351,-7.9620000000000015,-8.241,,,,,CoHgShSgPd,joint,0,0.0,0.5539999999999999,Game Types,FeatureRL,2126,92
92,32.024,-1.456,1.672,1.672,3.921,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.338,,,,,,,,,4.2780000000000005,4.7,-0.065,1.6230000000000002,,,,,CoHgShSgPd,joint,0,0.0,0.496,Game Types,FeatureRL,2128,93
93,41.36600000000001,-6.127000000000002,1.219,1.219,4.538,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.448,,,,,,,,,0.8590000000000001,2.051,-2.604,-1.769,,,,,CoHgShSgPd,joint,0,0.0,0.693,Game Types,FeatureRL,2129,94
94,61.769,-16.328,0.16699999999999998,0.16699999999999998,6.2410000000000005,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-4.518,,,,,,,,,7.82,9.246,-2.61,-2.991,,,,,CoHgShSgPd,joint,0,0.0,0.197,Game Types,FeatureRL,2130,95
95,56.431,-13.66,1.635,1.635,5.742000000000001,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.641,,,,,,,,,0.198,-0.905,-3.306,-5.242000000000001,,,,,CoHgShSgPd,joint,0,0.0,0.451,Game Types,FeatureRL,2131,96
96,22.963,3.075,1.033,1.033,3.404,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.607,,,,,,,,,0.746,1.5730000000000002,-8.306000000000001,-6.4620000000000015,,,,,CoHgShSgPd,joint,0,0.0,0.305,Game Types,FeatureRL,2132,97
97,3.0610000000000004,13.026,5.351,5.351,2.494,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.742,,,,,,,,,-2.782,-6.3420000000000005,-5.377999999999999,-6.891,,,,,CoHgShSgPd,joint,0,0.0,0.395,Game Types,FeatureRL,2133,98
98,22.002,3.555,0.518,0.518,3.353,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.236,,,,,,,,,2.008,2.72,-3.514,-4.059,,,,,CoHgShSgPd,joint,0,0.0,0.391,Game Types,FeatureRL,2134,99
99,-70.465,49.788,1.004,1.004,0.7909999999999999,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.221,,,,,,,,,-4.659,-4.473,-8.587,-6.667999999999998,,,,,CoHgShSgPd,joint,0,0.0,0.284,Game Types,FeatureRL,2135,100
100,21.35,3.881,0.316,0.316,3.319,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.979,,,,,,,,,-0.986,-1.543,-2.029,-2.056,,,,,CoHgShSgPd,joint,0,0.0,2.13,Game Types,FeatureRL,2136,101
101,53.036,-11.962,1.2990000000000002,1.2990000000000002,5.445,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.009,,,,,,,,,3.321,2.248,-2.733,-1.721,,,,,CoHgShSgPd,joint,0,0.0,0.594,Game Types,FeatureRL,2137,102
102,28.729,0.192,1.521,1.521,3.724,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.228,,,,,,,,,1.7819999999999998,3.711,-4.524,-4.755,,,,,CoHgShSgPd,joint,0,0.0,0.268,Game Types,FeatureRL,2138,103
103,42.533,-6.711,0.031,0.031,4.621,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,9.236,,,,,,,,,0.012,-3.605,-2.509,-9.738,,,,,CoHgShSgPd,joint,0,0.0,0.116,Game Types,FeatureRL,2139,104
104,64.15,-17.519000000000002,1.372,1.372,6.477,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.8590000000000001,,,,,,,,,2.176,-1.24,-3.144,-2.333,,,,,CoHgShSgPd,joint,0,0.0,0.8959999999999999,Game Types,FeatureRL,2140,105
